"","X","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","WT_rep1","WT_rep2","KO_rep1","KO_rep3","chrom","type","symbol"
"24017",24017,"ENSMUSG00000106154.3",60.3216047912466,-3.6140495347816,0.588435760217376,-6.1417911335751,8.15961058134697e-10,3.38322869883145e-08,88.2287358141709,134.862664111336,11.0242292214848,7.17079001799519,"chr6","miRNA","Mir7232"
"24018",24018,"ENSMUSG00000106157.3",32.3513120681717,-4.61805490470926,0.981790717836852,-4.70370601474423,2.5548104926817e-06,5.18495842617067e-05,26.1777567800287,98.1720863751634,3.00660796949586,2.04879714799863,"chr3","lncRNA","4930555A03Rik"
"24031",24031,"ENSMUSG00000106209.3",74.5557321422659,-2.6666465450966,0.612836395559805,-4.35131882573767,1.35321112187709e-05,0.000232830559864464,51.385967012649,206.260545111454,18.0396478169752,22.5367686279849,"chr5","lncRNA","Gm42918"
"24048",24048,"ENSMUSG00000106253.3",46.1079040685416,-2.72072543140332,0.608574986663482,-4.470649453274,7.79824268544551e-06,0.000141009510721452,64.9596186763676,95.1971746668251,14.0308371909807,10.2439857399931,"chr6","miRNA","Mir468"
"24062",24062,"ENSMUSG00000106306.5",45.0992203158437,-5.86737640608527,1.03440813824919,-5.67220634595568,1.40970030841149e-08,4.66076405888856e-07,49.446873917832,127.921203458546,2.00440531299724,1.02439857399931,"chr3","lncRNA","4933401H06Rik"
"24093",24093,"ENSMUSG00000106410.2",9.40398572654302,-6.65621696024803,2.01042904196608,-3.31084401453863,0.000930150422361792,0.00954394708218484,2.90863964222541,34.7073032639467,0,0,"chr5","processed_pseudogene","Gm29755"
"24151",24151,"ENSMUSG00000106594.2",77.5377086756568,-1.54544810708791,0.460493289958153,-3.35607085008416,0.000790583126250639,0.00830563809790002,89.1982823615794,141.804124764125,34.0748903209531,45.0735372559698,"chr5","lncRNA","4930432H08Rik"
"24156",24156,"ENSMUSG00000106621.2",25.3490757142464,-4.25286622033946,0.980425344528153,-4.33777670485071,1.43931271772166e-05,0.000245556943763744,35.8732222541134,60.4898714028785,4.00881062599448,1.02439857399931,"chr3","TEC","Gm42752"
"24182",24182,"ENSMUSG00000106707.2",44.7273004548649,-2.23611215319899,0.643564149624795,-3.47457538537948,0.000511662571394085,0.00573890269932811,49.446873917832,98.1720863751634,21.046255786471,10.2439857399931,"chr6","TEC","Gm43748"
"24188",24188,"ENSMUSG00000106740.2",44.6334990916363,-8.90369457796572,1.54232870089928,-5.77289041744101,7.79231219101029e-09,2.70910042736945e-07,85.3200961719455,93.2139001945996,0,0,"chr5","lncRNA","Gm21221"
"24192",24192,"ENSMUSG00000106754.3",9.62692302978731,-5.21118321170707,1.88846778319569,-2.75947689342555,0.00578939811342363,0.044154798879387,7.75637237926777,29.7491170833829,1.00220265649862,0,"chr5","lncRNA","Gm43101"
"24194",24194,"ENSMUSG00000106762.4",24.2286265638658,-5.54859024768452,1.3526550013119,-4.10199958030919,4.09595016436618e-05,0.000629767899891985,13.5736516637186,81.3142533612465,1.00220265649862,1.02439857399931,"chr5","lncRNA","4930478P22Rik"
"24219",24219,"ENSMUSG00000106862.2",16.4795936181914,-3.58788653750874,1.07357497128296,-3.34199905314587,0.000831773444569568,0.00865746084229457,27.1473033274372,33.7156660278339,3.00660796949586,2.04879714799863,"chr6","TEC","Gm42811"
"24247",24247,"ENSMUSG00000106947.2",21.9943741179475,-4.03033699963594,1.06691276177169,-3.77756939840448,0.000158366383712924,0.00207537915028971,17.4518378533525,65.4480575834423,2.00440531299724,3.07319572199794,"chr5","TEC","1700025A08Rik"
"24274",24274,"ENSMUSG00000107008.5",1871.89211153795,-1.48709023856122,0.166666817322261,-8.92253336598995,4.5574153658331e-19,7.37717940098135e-17,2196.9924764276,3321.98474097775,1031.26653353708,937.324695209371,"chr13","lncRNA","Gm2762"
"24285",24285,"ENSMUSG00000107042.2",296.771908890632,-5.71743794087259,1.09905799891509,-5.20212577181226,1.97021811714443e-07,5.14785323535328e-06,444.05231871308,720.920270653978,19.0418504734738,3.07319572199794,"chr6","TEC","4921513H07Rik"
"24290",24290,"ENSMUSG00000107053.3",19.2872220546142,-7.69310533155422,2.79770660158196,-2.74978989119308,0.00596334884939421,0.0452511097273915,8.72591892667624,68.4229692917806,0,0,"chr5","lncRNA","1700021F13Rik"
"24311",24311,"ENSMUSG00000107108.4",30.7262430263679,-6.90933358527946,1.58526635715731,-4.35846856528845,1.30975730223988e-05,0.000225545780881036,47.5077808230151,74.3727927084571,0,1.02439857399931,"chr5","lncRNA","Gm9936"
"24323",24323,"ENSMUSG00000107131.2",8.88607641978235,-6.57458917990188,1.95314966180402,-3.36614715629588,0.000762260319567373,0.0080667234864677,6.7868258318593,28.7574798472701,0,0,"chr5","lncRNA","Gm43763"
"24372",24372,"ENSMUSG00000107256.2",77.7393970836597,-5.4201180226469,0.70290834702694,-7.71098827545885,1.2484713399735e-14,1.06588899126683e-12,112.467399499383,191.385986569763,3.00660796949586,4.09759429599725,"chr5","TEC","Gm13821"
"24383",24383,"ENSMUSG00000107284.2",12.3705197528247,-5.57675850299406,1.85693717741646,-3.00320256970296,0.00267154543399072,0.0233201252421778,5.81727928445083,42.6404011528488,0,1.02439857399931,"chr5","TEC","Gm43280"
"24423",24423,"ENSMUSG00000107408.2",45.950494062171,-5.48318637981228,1.97788093873251,-2.77225300696112,0.00556697488755262,0.0427646810458389,30.0559429696626,149.737222653027,4.00881062599448,0,"chr6","lncRNA","1700065L07Rik"
"24461",24461,"ENSMUSG00000107505.2",204.440303339598,-1.79158065218091,0.276011766541284,-6.49095752196106,8.52925274544154e-11,4.16862077418512e-09,310.254895170711,324.265376208873,98.2158603368648,85.0250816419429,"chr6","processed_pseudogene","Stambp-ps1"
"24489",24489,"ENSMUSG00000107619.2",7.37652987690892,-6.30630594189603,1.98434247928422,-3.17803302994895,0.00148277857852643,0.014105567352094,10.6650120214932,18.8411074861425,0,0,"chr6","lncRNA","Gm32479"
"24544",24544,"ENSMUSG00000107810.2",837.459260135323,-1.31968416424162,0.161176950817288,-8.18779706124127,2.66050938183938e-16,2.83330246484936e-14,1096.55714511898,1295.07823036327,444.977979485387,513.223685573656,"chr6","processed_pseudogene","Gm18609"
"24565",24565,"ENSMUSG00000107879.3",2931.54505551976,-1.47726335292947,0.118461062033132,-12.4704550809809,1.08206316976332e-35,8.10906154703369e-33,3908.24213260355,4719.20160666063,1483.25993161796,1615.47655119692,"chr6","translated_unprocessed_pseudogene","9330102E08Rik"
"24616",24616,"ENSMUSG00000108049.2",116.968997546059,-1.00003795356989,0.348844146698379,-2.86671845589129,0.00414751802466903,0.0336221473201735,149.310168300905,162.628506722493,82.1806178328869,73.7566973279505,"chr6","TEC","Gm44168"
"24663",24663,"ENSMUSG00000108194.2",720.274423625874,-3.6016470421362,0.443281344835029,-8.12496867757109,4.47477954901713e-16,4.5960756037976e-14,1116.91762261456,1544.97081386368,139.306169253308,79.9030887719464,"chr6","TEC","1700097M23Rik"
"24721",24721,"ENSMUSG00000108345.2",157.451881632587,-10.7222735134157,1.47818589568588,-7.25367055977795,4.05626024624277e-13,2.83015068353366e-11,255.960288515836,373.847238014511,0,0,"chr7","lncRNA","4933435G04Rik"
"24739",24739,"ENSMUSG00000108383.2",432.48151578835,-12.1800504754428,1.45929239473614,-8.34654557193464,7.02885278306929e-17,8.26870972166419e-15,717.464445082269,1012.46161807113,0,0,"chr7","lncRNA","Gm6567"
"24766",24766,"ENSMUSG00000108448.3",1289.16188799696,-12.3128388036538,1.44837658532388,-8.5011308028709,1.87752663871409e-17,2.38930025205918e-15,2128.1546715616,3027.46848185226,0,1.02439857399931,"chr7","lncRNA","Gm21269"
"24800",24800,"ENSMUSG00000108530.2",28.703316778329,-2.49449097800189,0.821639432679496,-3.03599228419084,0.00239745499382129,0.021360680028613,30.0559429696626,67.4313320556678,4.00881062599448,13.3171814619911,"chr7","lncRNA","4930429H19Rik"
"24806",24806,"ENSMUSG00000108548.2",28.0241863256426,-8.23200264046071,1.60790883542513,-5.11969488511714,3.06030375011196e-07,7.64471433083524e-06,41.6905015385643,70.4062437640061,0,0,"chr7","TEC","Gm45006"
"24819",24819,"ENSMUSG00000108587.2",85.0127824041168,-3.98662895948443,0.609761540604858,-6.53801313137897,6.23414522609831e-11,3.09170819864885e-09,102.771934025298,217.168554708695,17.0374451604765,3.07319572199794,"chr7","lncRNA","1810049I09Rik"
"24834",24834,"ENSMUSG00000108622.3",113.873449658969,-2.56237921068678,0.426170312016565,-6.01257088641872,1.82603940456101e-09,7.09176224796303e-08,138.645156279411,250.884220736529,28.0616743819614,37.9027472379746,"chr7","protein_coding","Gm36864"
"24846",24846,"ENSMUSG00000108660.2",264.46015299796,-3.86691485849762,0.305905262972703,-12.6408902577223,1.2562345667174e-36,1.05911042595666e-33,418.84410848046,571.183048000951,37.0814982904489,30.7319572199794,"chr6","lncRNA","Gm21284"
"24898",24898,"ENSMUSG00000108811.2",59.4145431832464,-6.86337269738736,1.17591595394639,-5.83661840317227,5.32709102830451e-09,1.92823541800919e-07,59.1423393919168,176.511428028072,2.00440531299724,0,"chr7","lncRNA","4933432K03Rik"
"24921",24921,"ENSMUSG00000108885.2",19.2180686714217,-6.2271091586605,1.68292303994653,-3.70017464307717,0.00021545114501484,0.00269934270478654,21.3300240429864,54.5400479862019,1.00220265649862,0,"chr7","lncRNA","4930402F11Rik"
"24933",24933,"ENSMUSG00000108929.3",207.126800246801,-1.78499364834658,0.323519265583702,-5.5174261264659,3.44000610598609e-08,1.05143630737949e-06,233.660717925442,408.554541278458,99.2180629933634,87.0738787899416,"chr19","protein_coding","Cc2d2b"
"24956",24956,"ENSMUSG00000109010.2",19.2370643882624,-4.171935127599,1.12656495978795,-3.70323530068276,0.000212867273576732,0.00267359181474339,20.3604774955779,52.5567735139764,3.00660796949586,1.02439857399931,"chr11","lncRNA","Gm45027"
"24984",24984,"ENSMUSG00000109113.2",9.40398572654302,-6.65621696024803,2.01042904196608,-3.31084401453863,0.000930150422361792,0.00954394708218484,2.90863964222541,34.7073032639467,0,0,"chr7","lncRNA","Gm32916"
"25008",25008,"ENSMUSG00000109160.2",138.073128668224,-1.72204625905743,0.345320140236661,-4.98681095715197,6.13840743488821e-07,1.43921826231203e-05,197.787495671328,226.09328983371,76.1674018938951,52.2443272739649,"chr10","lncRNA","4930598N05Rik"
"25014",25014,"ENSMUSG00000109179.3",106.860407401608,-2.40565250160077,0.473309730224935,-5.08261788841212,3.72268117393487e-07,9.10818994841574e-06,102.771934025298,256.834044153205,36.0792956339503,31.7563557939787,"chr15","protein_coding","Gm35339"
"25029",25029,"ENSMUSG00000109222.2",133.400697863476,-1.34132889011056,0.375846745730541,-3.56881868832837,0.000358594474107805,0.00422339964441055,136.706063184594,245.926034555965,75.1651992373965,75.8054944759491,"chr7","processed_pseudogene","Gm10297"
"25071",25071,"ENSMUSG00000109344.2",6.92489263626112,-6.21470696312793,2.11456817181384,-2.93899579401928,0.00329277542486895,0.0278187966374941,2.90863964222541,24.790930902819,0,0,"chr7","protein_coding","Potefam2"
"25139",25139,"ENSMUSG00000109572.2",124.559569411226,-2.56993167562944,0.398516664545589,-6.44874331305524,1.12781388604247e-10,5.36945556945491e-09,170.640192343891,255.842406917093,44.0969168859393,27.6587614979814,"chr5","protein_coding","Cfap99"
"25141",25141,"ENSMUSG00000109578.3",7.18384728964145,-6.26766311895081,2.18885952099894,-2.86343781262418,0.0041907106738315,0.0338908232511217,0.969546547408471,27.7658426111573,0,0,"chr7","transcribed_unprocessed_pseudogene","Gm16475"
"25181",25181,"ENSMUSG00000109695.3",439.23043054784,-1.6876541816505,0.264432810240683,-6.38216634355783,1.7460015144517e-10,8.06588918799444e-09,474.108261682743,866.690944362554,221.486787086195,194.635729059869,"chr19","transcribed_processed_pseudogene","Gm31166"
"25229",25229,"ENSMUSG00000109817.2",36.7507161912139,-8.62291994081707,1.61092340330936,-5.35278084799238,8.66127239666614e-08,2.43405813436309e-06,32.964582611888,114.038282152968,0,0,"chr8","TEC","Gm10683"
"25243",25243,"ENSMUSG00000109864.2",631.060864283886,-3.01367748529775,0.601323464244638,-5.01174104204204,5.39397613898158e-07,1.27925539966273e-05,692.256234849649,1553.8955489887,163.359033009275,114.732640287923,"chr10","protein_coding","Eid3"
"25257",25257,"ENSMUSG00000109907.2",8.14787116487385,-6.44944126697952,1.99457219934475,-3.23349601939617,0.00122285040248945,0.0119879627151025,5.81727928445083,26.7742053750446,0,0,"chr8","lncRNA","Gm45321"
"25287",25287,"ENSMUSG00000110020.2",42.7452257925551,-2.81472896708732,0.675090466387564,-4.16941003795987,3.0538912920668e-05,0.000484266742975546,44.5991411807897,105.113547027953,11.0242292214848,10.2439857399931,"chr7","lncRNA","Gm45441"
"25332",25332,"ENSMUSG00000110154.2",37.292741460713,-1.85096516452379,0.631735930431203,-2.92996658154362,0.0033899845912894,0.0284382040713722,52.3555135600575,64.4564203473295,19.0418504734738,13.3171814619911,"chr8","processed_pseudogene","Gm9731"
"25405",25405,"ENSMUSG00000110333.2",440.76285636212,-3.08131707694667,0.277212286555156,-11.1153697956082,1.05612165315175e-28,4.03199349620237e-26,560.397904402097,1016.42816701558,102.224670962859,84.0006830679436,"chr8","protein_coding","Gm45861"
"25406",25406,"ENSMUSG00000110336.2",9.13398572881054,-6.61428179737853,1.94475082859933,-3.40109473157666,0.000671165648108205,0.00724286171937142,6.7868258318593,29.7491170833829,0,0,"chr8","lncRNA","4933400L20Rik"
"25407",25407,"ENSMUSG00000110337.2",90.2979050635129,-9.92001359414444,1.51045609638663,-6.56756169072076,5.11458253137917e-11,2.5679519339932e-09,120.22377187865,240.967848375401,0,0,"chr8","unprocessed_pseudogene","Gm3433"
"25446",25446,"ENSMUSG00000110443.2",28.5420956324033,-8.2583466151762,1.61281017981141,-5.12047029374645,3.04774626458927e-07,7.63219033634892e-06,37.8123153489304,76.3560671806827,0,0,"chr8","processed_pseudogene","Gm39197"
"25449",25449,"ENSMUSG00000110447.2",19.2783907557904,-3.83105667393863,1.10664453596593,-3.46186742845544,0.000536441325508195,0.00596393064853452,14.5431982111271,57.5149596945402,3.00660796949586,2.04879714799863,"chr8","lncRNA","Gm31518"
"25468",25468,"ENSMUSG00000110491.2",111.340275097468,-2.08223479504351,0.436882951085219,-4.76611593533515,1.87811217187492e-06,3.95028291951323e-05,115.376039141608,244.934397319852,45.0991195424379,39.9515443859732,"chr9","lncRNA","Gm31138"
"25492",25492,"ENSMUSG00000110554.3",34.8175190398336,-2.4780212739052,0.749161166801763,-3.30772787447605,0.000940561561436575,0.00964099424220246,38.7818618963389,79.330978889021,16.0352425039779,5.12199286999656,"chr8","lncRNA","Gm35256"
"25554",25554,"ENSMUSG00000110670.2",276.463661366405,-0.899202178160453,0.231948043393058,-3.87673965689234,0.000105865529741901,0.00145521951684622,350.006303614458,369.88068907006,195.429518017231,190.538134763872,"chr8","lncRNA","Gm30132"
"25559",25559,"ENSMUSG00000110685.2",15.7909050652826,-2.98088937283074,1.04124851325004,-2.86280300514093,0.00419911545984645,0.0339159754756805,20.3604774955779,35.6989405000594,3.00660796949586,4.09759429599725,"chr8","transcribed_unprocessed_pseudogene","Gm5373"
"25578",25578,"ENSMUSG00000110737.3",1497.27590151515,-2.51177784320765,0.169030228965262,-14.8599327977238,5.99853300706129e-50,1.34860352072087e-46,2183.41882476388,2912.43856246318,510.121152157798,383.125066675743,"chr10","lncRNA","4930444F02Rik"
"25601",25601,"ENSMUSG00000110794.2",5.89459669491585,-5.98286864686014,2.09180040966603,-2.86015272738919,0.00423437029498663,0.0341075830210029,9.69546547408472,13.8829213055787,0,0,"chr10","lncRNA","4930401A07Rik"
"25630",25630,"ENSMUSG00000110902.3",13.1002947112784,-4.64149849214039,1.52469332436563,-3.04421775708341,0.00233286214643227,0.0208678747439923,7.75637237926777,42.6404011528488,2.00440531299724,0,"chr10","lncRNA","Gm33104"
"25650",25650,"ENSMUSG00000110989.2",491.633996907772,-4.60191247106068,1.17997260416042,-3.90001636888431,9.61861847059333e-05,0.00134130341925558,274.381672916597,1614.38542039158,50.110132824931,27.6587614979814,"chr9","processed_pseudogene","Gm7444"
"25665",25665,"ENSMUSG00000111028.2",349.790414598464,-3.06315010611027,0.606542846690219,-5.05017926239713,4.41395649809461e-07,1.06704893407941e-05,425.630934312319,824.050543209705,96.2114550238675,53.2687258479643,"chr9","lncRNA","Gm5922"
"25745",25745,"ENSMUSG00000111342.2",42.0261477904827,-2.55898107534949,0.671189099154931,-3.81260821811828,0.0001375079897913,0.00184138760121585,47.5077808230151,96.1888119029379,8.01762125198896,16.390377183989,"chr10","lncRNA","4933404K13Rik"
"25857",25857,"ENSMUSG00000111746.2",11.307087778423,-5.44510040728931,1.78861818761399,-3.04430562374693,0.00233218083481631,0.0208678747439923,18.421384400761,25.7825681389318,0,1.02439857399931,"chr9","lncRNA","4933422A05Rik"
"25918",25918,"ENSMUSG00000111924.2",12.5987923806601,-3.51005203710462,1.26495475122822,-2.77484394892111,0.00552282008411526,0.0425223522001477,12.6041051163101,33.7156660278339,1.00220265649862,3.07319572199794,"chr10","lncRNA","4930556N09Rik"
"25946",25946,"ENSMUSG00000112006.3",80.9400664585652,-2.80215312248729,0.488198323527496,-5.73978440204429,9.47971582158392e-09,3.21833171030082e-07,107.61966676234,175.519790791959,16.0352425039779,24.5855657759835,"chr12","lncRNA","Gm48633"
"25953",25953,"ENSMUSG00000112026.2",485.108968798933,-1.57330553882376,0.196024661722454,-8.02605919581364,1.00653667843307e-15,9.93476251288519e-14,665.108931522211,787.359965473533,261.57489334614,226.392084853848,"chr10","TEC","Gm6653"
"25958",25958,"ENSMUSG00000112039.2",118.159132617996,-1.04924062013909,0.3451486545471,-3.039967290372,0.00236603843662005,0.0211086515549251,159.005633774989,159.653595014155,78.1718072068924,75.8054944759491,"chr10","protein_coding","Gm5136"
"25968",25968,"ENSMUSG00000112083.2",94.1622627333681,-2.35299879784391,0.492885579776123,-4.77392501300745,1.80669676160304e-06,3.81992709240083e-05,99.8632943830726,215.185280236469,40.0881062599448,21.5123700539856,"chr10","lncRNA","Gm47107"
"25986",25986,"ENSMUSG00000112119.2",25.0492746173043,-8.07019164380028,1.61952395730192,-4.98306407102799,6.25852156413469e-07,1.46568200611923e-05,41.6905015385643,58.506596930653,0,0,"chr10","processed_pseudogene","Gm47362"
"26014",26014,"ENSMUSG00000112175.2",5.91668738362014,-5.9879057485348,2.12209661840933,-2.8216932709799,0.00477708430456278,0.0377428831778693,5.81727928445083,17.8494702500297,0,0,"chr10","lncRNA","4930452L12Rik"
